review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
71e737fe59ab19c9812405e876045315,95e97906186d7174caa3a682de6d7653,5,,,2017-07-25 00:00:00,2017-07-28 10:48:07
94c670d028f5f1161e94f469277e24e1,671d3f16cc641e15fb8b5df50be64cac,5,,,2017-07-25 00:00:00,2017-07-26 12:27:39
9f343fdb90ccd7cc51ad9d22dbccba2b,3e7bc2221b2c46fafa06f741386784fc,1,,"recebi a nota fiscal de 6 produtos mas so entregaram 1 , liguei para o lojista e foi ate atencioso falou que tinha enviado os 6 pois ele falou que tinha que fazer uma encomenda(caixa) para cada vidro ",2017-07-25 00:00:00,2017-07-27 19:19:47
b0ab24f11aadcf5d6a8661ef07234f56,2ef7655210817ffa67b86a61331b4c92,5,,,2017-07-25 00:00:00,2017-07-27 19:49:30
ecc59bece25957c423a7dfe52b6eeebe,f84c351f8ea512e04301c11470be273b,5,,Recomendo!!,2017-07-25 00:00:00,2017-07-25 23:26:32
1003d31aa525228abd3e948f89ebdb2d,82d8553c3dd123ec5e37807edc69fc76,5,,,2017-07-26 00:00:00,2017-07-28 02:49:50
1ef17c31c6a710e3cee7853fb387dcc3,94153bbf95f273c5b6c342d2acc6d017,5,,Muito bom os produtos e foi entregs bem antes do prazo ,2017-07-26 00:00:00,2017-07-27 03:34:07
575b8876eab791d734eeb9bc6b3cbf51,5ddb2ce1958a158606319b7a9204fd8e,5,,,2017-07-26 00:00:00,2017-07-27 12:10:08
cb125c3fc52802035debb7e825d72e94,709c6595b82e501a8c6a767b30aaefbb,3,,,2017-07-26 00:00:00,2017-07-27 05:22:14
010f3547cc7e4b1c7e4d4cb766b85e32,f1f707a756579d773b3c1a28d213e85e,5,,,2017-07-27 00:00:00,2017-07-28 10:59:24
2396f8708225f1ceffd67a446506b7b7,010b0f6bd323a9effd095a743e660f26,5,,,2017-07-27 00:00:00,2017-07-28 11:23:15
5660d7a94ecc8e9cbe8945bcfb06e764,94153bbf95f273c5b6c342d2acc6d017,5,,Muito bom os produtos e foi entregs bem antes do prazo ,2017-07-27 00:00:00,2017-07-27 10:22:47
83af6b1c427f35d1fab42647eb35d3cf,534100b99398bfa0b9ffbf40fc8c7757,5,,"Mercadoria bem protegida e embalada,entregue no prazo,sem avarias.Estou muito satisfeita.",2017-07-27 00:00:00,2017-08-03 06:50:42
9a5e0194769ba39ef9d4a8870f84684e,851edd7bad3021e86dd7fa72e9a5688a,4,,,2017-07-27 00:00:00,2017-07-28 04:08:50
b1c8032bc2dd9ef4997dfff104e2b078,4a6309669545b27a89528e2afcf76b6e,4,,Preferia que fosse direto com a lannister.com. Entrega mais rápida e frete mais barato.,2017-07-27 00:00:00,2017-07-31 20:12:02
b75dc7805531d56ff9440e7114d88a34,799236014ffd7f07bb4ab4172f2f9a56,5,,,2017-07-27 00:00:00,2017-07-27 20:59:24
fedb88519de58ff0749db3cdea54b5c2,8babefcbfff85cc907e0ec86e9f0ffd8,5,,o produto chegou perfeito e na data correta,2017-07-27 00:00:00,2017-07-28 20:57:46
021bf0fa5c0ee53227f30645e9adddad,f0efbfe7e1091577a93ddcf0d02e6119,5,,,2017-07-28 00:00:00,2017-07-31 23:42:06
2ca692315779d8a902d9663ab9dd3a43,2590e980b10a80b8a69f0120addc6590,4,,,2017-07-28 00:00:00,2017-08-01 19:26:58
8873956053907bb59971c559b7da63bd,ab6ccded40dba2056dfa826368b5adf3,4,,Veio separado do outro produto.,2017-07-28 00:00:00,2017-08-09 18:42:49
fc27a4442a7e94f87a1e8b35d10a2cdc,867323864f390e786132fb596893b398,5,,.,2017-07-28 00:00:00,2017-07-31 14:34:57
0412828492f4450436e7feb2708dded9,431e57fb445e35e908a2d4867bfc9b27,4,,,2017-07-29 00:00:00,2017-07-29 18:31:27
1e2a6468c810d2d973bbb7df2f876c6c,617feb6ceb857d95ee0250e05f43e70e,5,,Produto lindo de ótima qualidade e entregue super rápido,2017-07-29 00:00:00,2017-08-11 13:03:00
6bfcc5e27e5d56beaa44f0acffe75410,56ccc1571462d48192dc45fba66fb7d5,5,,,2017-07-29 00:00:00,2017-07-31 19:15:49
72f909c72c394a6a0f4ecdaef5433528,992820d1ce536d61c8eecb0352245944,5,,,2017-07-29 00:00:00,2017-07-29 19:30:11
9d32b6f01dda87c478005b8ad7491e4d,02701a0103fedd7310a8d575f9a8d291,5,,,2017-07-29 00:00:00,2017-07-31 22:51:27
dd9a35b8161640b1e5b044425f8af416,fb11780dd534a4af0611d27c007b88b0,5,,"ta otima
",2017-07-29 00:00:00,2017-07-31 23:30:46
e0dc8fab5795424a7804391737854036,032445a7ba9d6dc90dfc011a48e5c954,3,,O produto foi entregue antes do prazo! Parabéns!,2017-07-29 00:00:00,2017-07-30 00:51:49
eaefb12507397cf10b0095495fdb814a,30e476c243252bdf160c2490607bc3f0,5,,ótimo,2017-07-29 00:00:00,2017-08-01 13:10:24
12f4400029f175e7e2ebfa35b106b899,789be7af719fd7c9ac8ece69f76f876f,1,,"O cumprimento do prazo ocorreu, entretanto a qualidade do produto foi péssima. O produto não vem em embalagem original da Philips e apresenta diferenças entre a lamina original. O uso demonstrou-se pe",2017-08-01 00:00:00,2017-08-03 15:05:06
387f9786a2a1e00ae0ecad8da2e59530,321b1257cfaf6c0ca8a709d230158920,3,,"Tudo entregue certo, só o tapete que era bem mais claro do que o da foto. Por isso dos 3 pontos ",2017-08-01 00:00:00,2017-08-02 01:43:14
bcffa0553faef89446e14baa00111fd2,9a5e801a0c51ede9c94e91758554d57d,5,,,2017-08-01 00:00:00,2017-08-04 21:57:01
d665c7319f69529790bfbc54264b72fd,137e61abfdecd3bfc15f45999fbe8809,5,,Melhor site,2017-08-01 00:00:00,2017-08-03 23:36:56
048dd16df24530a012d8ca28ebd28ea2,81e59ee7e0269d15ff2b3c7dc8377f3e,5,,,2017-08-02 00:00:00,2017-08-05 11:12:42
5f3227ce2aae260ea7e7cff5b791183a,315525dbd71c2330c3f38a92d8fbba32,5,,,2017-08-02 00:00:00,2017-08-02 23:48:34
90dc72cb2c5d287975f33802d04bbc34,f42d66ddca55a1f750b6797c4269cb30,5,,,2017-08-02 00:00:00,2017-08-02 23:52:33
10e576b6573bf3ab39551731264eebaf,cae1cef56202db2581379f836268bfda,5,,,2017-08-03 00:00:00,2017-08-03 23:38:33
4a225c31abbd6a1d9ea3ea2c132257b5,e80d57705140f5094ac949c1c982fe70,5,,"Entrega rápida, antes da data prevista.",2017-08-03 00:00:00,2017-08-06 07:11:41
718560a5fd36ee2842034611bbfbf757,672d0085da7d96c6350cb54170e4b944,5,,,2017-08-03 00:00:00,2017-08-04 00:52:26
7e2479fde9e44dbfe6a207dd5114644e,70644768ae200b063d8fc6d47cc85ce4,5,,Superou minhas espectativas. O abajur tem um ótimo tamanho e é lindo. A entrega foi feita muito antes do prazo. Satisfeita!,2017-08-03 00:00:00,2017-08-04 00:08:06
9f8cda0208f15358442a32ac3ace6a02,054316a4a3afc149108b6b1431d11274,5,,ENTREGA COM RAPIDEZ E EXCELENCIA,2017-08-03 00:00:00,2017-08-04 15:47:16
ac3b3c6043e4b72d6afa409e7b2edad0,96fbb3c21966b51cc6e5176010070f2b,5,,Muito bom.,2017-08-03 00:00:00,2017-08-04 08:36:47
cad41b5311de7427610175d1243aaa3d,04e289ce03d58b279959796d73dee219,5,,,2017-08-03 00:00:00,2017-08-03 23:44:16
da14b64dcb951c7774db5215e6442e3b,6d182a625d3780efba31f2ad22cec6ba,5,,ENTEGA MUITO RÁPIDO....GOSTEI MUITO,2017-08-03 00:00:00,2017-08-05 18:03:52
e9dfe40c4ddc2038a52664d71652c851,7ffcf0c67ae44cd430cf6dae850cb79b,5,,,2017-08-03 00:00:00,2017-08-04 12:30:16
5327c436cdff5c975e318d7bb4d0d0c7,2de291f751850e8d254b73ddae39bb91,5,,,2017-08-04 00:00:00,2017-08-05 15:48:12
8dcd88913fda5d43918241b61f467262,f545c6d66e2fa494386ccbdd3e6762cd,5,,,2017-08-04 00:00:00,2017-08-07 00:35:08
8dcd88913fda5d43918241b61f467262,5210b81b464dc0a92a977632cb6e8a6e,5,,,2017-08-04 00:00:00,2017-08-07 00:35:08
a587d5b8ccb4c0b09c6bed22edd8f249,c887c09a3acf3b6fe0ba319d68d385a8,5,,para e a melhor de todas .,2017-08-04 00:00:00,2017-08-05 11:37:05
f3e00ad4640472ddb6bead180ed1872d,b2ad7cad7381ae63e968c60fa8f7f7a2,5,,Tudo perfeito como sempre,2017-08-04 00:00:00,2017-08-08 13:39:39
2514eb1aa2363ac5afb217542c840ea7,0d8a7787ec26d5fb6e97f946e95e2c89,4,,,2017-08-05 00:00:00,2017-08-06 04:07:30
273b1f0d4e4cd3400e90d3d426f33b35,4ecdafc07882d357b5607a05e3a1a46f,1,,"O produto veio diferente do pedido original,comprei um modelo e me enviaram outro,não fiquei satisfeita com a compra.Já fiz a reclamação com a lojas lannister.",2017-08-05 00:00:00,2017-08-07 13:50:26
4ee22fb042df6600b11bd2b1cc15f2da,f10d89887008fbf26e4ac9027716360f,5,,,2017-08-05 00:00:00,2017-08-07 19:30:13
67e4e1e5a5f1e9f133b7e92eff1509de,3366858be589fddbcf6a199aab0058d4,5,,,2017-08-05 00:00:00,2017-08-08 17:38:34
a874f1f98cbe3e32335d16ae31864715,3366858be589fddbcf6a199aab0058d4,5,,,2017-08-05 00:00:00,2017-08-08 12:51:13
d4151d2dc056a3ed149d044c3141b198,b3f3f413f89e281887189ce9f68f4ff9,5,,Perfeito ,2017-08-05 00:00:00,2017-08-06 00:35:06
60c1b177c15a0b07fba5cff7b4ea8dd0,0e33e4ed66579e92794c46a5232e51dd,5,,,2017-08-08 00:00:00,2017-08-11 11:46:03
6a59f9a4f185592bb5f3ea5edcf4ec20,966816b575380366cf697b71679a90ae,5,,,2017-08-08 00:00:00,2017-08-09 16:12:26
c7602d7e1c9718d0fbe0c54f3ff39789,0c41f512e2783cc1d84227b9afee153d,4,,"o valor da nota fiscal não veio com o valor total pago, simplesmente chaegou sem o valor e frete cobrado",2017-08-08 00:00:00,2017-08-11 15:04:03
e4b93781f1011f5628c5e80951d5330e,4a0b498204bb56ab863db1f1acd84288,3,,,2017-08-08 00:00:00,2017-08-12 11:51:00
025cd215a1100f3a2f3436ec36b77b5b,f280a33d2c98180e655aaca0e9b48cfe,5,,a descrição do produto é tal qual o site indica.,2017-08-09 00:00:00,2017-08-09 19:26:37
3a1fa5b0c01986d0355800d207fa77b8,ded094084602b9a58f2615372fd3a99b,4,,,2017-08-09 00:00:00,2017-08-12 02:21:11
64977cdf05527392ac01d6a3e3c9b439,e2747b7f8ef2d891fc5c127dc44c68b5,5,,,2017-08-09 00:00:00,2017-08-10 02:46:59
8879d54fce675056ba44c157be388190,de396a46ff91b76a683f05d1f1f9b2c1,5,,O produto era exatamente como eu esperava e chegou bem antes do prazo,2017-08-09 00:00:00,2017-08-10 22:59:24
93f9eff8e2ffc2a14c421ade8959dc64,3e28393f83efb34c56df093513721d60,5,,Demora na entrega por causa dos correios mas produto de ótima qualidade super recomendo,2017-08-09 00:00:00,2017-08-10 11:05:34
a9f67d4d31e4a27dea57c4b8db68e1a6,011105c3b5b8693eda1bfb1f152cec2a,2,,Não recebi o produto ainda.,2017-08-09 00:00:00,2017-08-17 13:25:55
d41624995c3991e27c7f30c00e998293,ca51acb0ea778cd548d56dadc66f014f,1,,"O objeto veio com a embalagem frágil, até estranhei ser um produto comprado nas Lojas lannister. Sinceramente achei que fosse um particular enviado algo sem devido cuidado. Vou até testar se funciona",2017-08-09 00:00:00,2017-08-11 01:01:53
5e74651dc26c66a6ce4bbc7c633b0e1a,a9456d47156dc580a5421d6b0a12074b,5,,,2017-08-10 00:00:00,2017-08-11 09:22:16
a4b08083b495e5abbc019d18352ef51c,b7e23b7efc57795b6806ef873f1e5ab0,5,,,2017-08-10 00:00:00,2017-08-10 19:55:55
ae097d696746511a3d09405dd9714b3d,89e2bc56c561f718d762250d9d6eb0bc,4,,,2017-08-10 00:00:00,2017-08-11 23:40:37
b3bac502a71f9d52d1691a96fe13e437,e99d985e66dc0f62859946b86b5beaff,4,,,2017-08-10 00:00:00,2017-08-11 02:46:07
e4819fda3f6a00817ab69a32569adcdd,c046afaf1c43c061d5347d5ac3c6ff5e,5,,"ENTREGOU ANTES DO PRAZO, SOMENTE A COR NÃO ATENDEU AS EXPECTATIVAS, MAS O PRODUTO JA FOI DEVOLVIDO... AGUARDANDO A MINHA TROCA....",2017-08-10 00:00:00,2017-08-14 21:16:24
eba7c75a66666d5b6f2104fee449f39a,c264a40f0928de690a343e0f86c8e320,5,,"entregou bem antes do prazo, produto de excelente qualidade, super recomendo.",2017-08-10 00:00:00,2017-08-11 11:33:17
2b962c7bbbd275fe7099a6a337aabccb,84ce3bfa332a0a5e57045f91f6dce21e,5,,,2017-08-11 00:00:00,2017-08-14 12:29:53
518d00fe7dc674e5c03ab2fe10eb4e82,c101853f695b94e64c34f41941ff1048,5,,,2017-08-11 00:00:00,2017-08-13 23:32:53
b7100e66b9618da839bc399f3107083a,0ee38d8cb24b76282ac30b971bc020ba,2,,,2017-08-11 00:00:00,2017-08-12 15:09:28
d8bdbbc6cabacfae47701ddbff7035fb,ba8d16a572292d042403094d3c0fc354,4,,,2017-08-11 00:00:00,2017-08-12 03:41:54
23b9e7533ab342ec691e962ce61c7e8a,6a5c14e6b9a898873a371e04d2e8f4d2,5,,Foi entregue um e faltou um eu pedir 2 LNDF. Está faltando um.,2017-08-12 00:00:00,2017-08-13 01:03:45
9e7853eccf22d9a48c84e3e8a86921fd,08b9d47b3be61595c61eddc50b42ee02,4,,"Produto entregue em perfeitas condições, acho que o pacote deveria vir com o logo da empresa, mas de resto esta bom!",2017-08-12 00:00:00,2017-08-14 19:42:52
f11702dd2ce29cbb97f2a04114e9dcf9,60b3fa9424e97cd3b6b95ca799d511c6,4,,A imagem que veio no case era diferente da pedida. Como minha filha abriu e gostou não troquei...mas não veio de acordo com o pedido.,2017-08-12 00:00:00,2017-08-13 18:41:07
f77f020b05eb6f6bf5fc9149082a5f1e,48d007b3d7183bc54336d813b1380d26,5,,,2017-08-12 00:00:00,2017-08-15 04:13:21
4815fb966b3623f883b006fe1a054ac0,12aef789cfc998f5f44ddf27c24e354d,1,,,2017-08-13 00:00:00,2017-08-13 10:15:49
a7e8a7308b20e80a1874e80615e80b8f,be3b8d058b8100d8a2539ce0b2c6ec0b,2,,"Seu processo em minha opinião esta errado por não haver quem atenda a chamada para tirar dúvidas, essa compra foi altamente estressante, pois só depois de um tempo consegui resolver meu problema. ",2017-08-13 00:00:00,2017-08-13 11:39:03
de0f21333a5ccf2376360a6d8a950a75,dec95374a1bf2366249bf770e0568a85,5,,Produto original,2017-08-13 00:00:00,2017-08-14 11:56:12
5c763d99c48f8ba17de02e0fa32c256c,566d9c868488d3e11feef9ec86a29357,4,,,2017-08-15 00:00:00,2017-08-21 10:52:27
7d7d3cc475ab5809b74f0edf62c7e2c8,a9451e0c97199724d8edfc301ea8ca65,4,,,2017-08-15 00:00:00,2017-08-15 20:30:27
a2e875d793f3108bbbf7af096f135c94,f545c6d66e2fa494386ccbdd3e6762cd,5,,,2017-08-15 00:00:00,2017-08-15 19:30:45
bbd49905c8e20694bb25c00c69439fb3,9f101be6d0a10cb40cc622691e49714c,5,,,2017-08-15 00:00:00,2017-08-18 13:51:06
e82fbeb09cc32cf310ddbf004b374c25,499db357fa1bac9b96c44bd42dd17718,5,,,2017-08-15 00:00:00,2017-08-16 01:32:59
eeb67e77273a728a81223b9b9a4242aa,3db932725b90f4f388d2e361b0f1247e,5,,otima,2017-08-15 00:00:00,2017-08-18 08:20:16
f6e990b1a482d9906aced50050df9805,2d74fd323d42fddd4e9a4398d5c589c6,4,,A primeira impressão é que valeu muito a pena comprar .Material aparentemente parece ser muito bom...porém vou avaliar mesmo com o uso diário... A entrega foi rápida antes do prazo.,2017-08-15 00:00:00,2017-08-16 03:55:06
ba336a702825b4e95567eec2797ac5c4,b6f999c6eccbf4df9af77d67c77a8e52,5,,,2017-08-16 00:00:00,2017-08-19 10:35:02
ea13f408f9f91e78274f1caa2c9663d2,a5be0f3a1b2874d7a949d0234acd688f,1,,"Produto chegou quebrado, ficaram de trocar",2017-08-16 00:00:00,2017-08-18 23:40:15
fd53ace363f9af2bc44ae028b2e926d6,b6f999c6eccbf4df9af77d67c77a8e52,5,,,2017-08-16 00:00:00,2017-08-19 10:34:40
0ad32ff8572b160bd0e4dd671d905be8,c6a9e39db5f61068d017ee903b277478,5,,Entregou antes do esperado 🤗😍,2017-08-17 00:00:00,2017-08-18 15:34:28
9b890de3015af789f878c44ef16518f5,6abcaedd175c7aa362cb758f3f728053,4,,,2017-08-17 00:00:00,2017-08-18 01:19:28
1d9bef8136eeb0895310dc1630750629,f9938fc84bc7f6ce7d868a41dace1777,3,,,2017-08-18 00:00:00,2017-08-19 23:13:48
3d68c33f742adee99b78a41e954a30fe,9ce48efca38264fece92fb03a3e33562,5,,,2017-08-18 00:00:00,2017-08-19 10:59:56
42d78d9b8bc00cacab3fce4da4e849be,28c04306e978f12f75bf6d7a989a4ccf,5,,,2017-08-18 00:00:00,2017-08-18 16:56:14
5f11a46583fa3c951194c8201969215c,451fbdf4d10b8d3d4da3f5d226bc5ae9,5,,,2017-08-18 00:00:00,2017-08-19 00:59:03
5f48ab1481b85aa59282ce40bc5bece1,7ca78299e5ac08885988b1cc259d16a9,4,,,2017-08-18 00:00:00,2017-08-20 19:45:20
89d95576a835e4f0fbe9ecd09ded5252,eddf1b58726e1b53c010f681422195fc,1,,Eu comprei a bateria interna para samsung Galaxy A5. O produto que eu recebi não foi o que eu comprei. ,2017-08-18 00:00:00,2017-08-22 15:27:58
956afd6e7ea4eb47eaf593a442039713,b210c676cae65f95f7e08a49d195e1a1,1,,Cancelei,2017-08-18 00:00:00,2017-08-20 07:54:00
ad7def2415f73baf56617d6974321206,6be9be082a8d228c8d43056cfce0c147,3,,,2017-08-18 00:00:00,2017-08-19 03:18:45
cd6a4f9deed12d3d51c097bc6e280cbe,e079ed774a2fadd1906622fb9dc89f87,1,,com a loja tudo certo mas problema com aparelho,2017-08-18 00:00:00,2017-08-22 16:05:34
0ae0721d27f2748fdc6afa1a8c1929c2,b96a0998be02fcdd701b834f5d66f235,5,,Concerteza recomendo o produto chegou tudo certo e bem antes do prazo previsto satisfeito com o produto excelente atendimento. ,2017-08-19 00:00:00,2017-08-20 12:48:55
2f111691fc93df88fc3aa8c2deac61ce,f70a0aff17df5a6cdd9a7196128bd354,2,,O produto veio faltando a base para auto e como eu fiz o pedido por telefone justamente para confirmar se a base demonstrada pela foto acompanhava o produto e tbm constava na descrição do item.,2017-08-19 00:00:00,2017-08-19 23:46:02
4dc032822f29c7795a9b8ede8bee16f6,5dd757355fed8ec589b18d6d5c47e6a2,5,,,2017-08-19 00:00:00,2017-08-19 21:13:26
5045d9de74f4536038cc9e88bbf1d931,3bf64404e90aaf774854f9d82327af00,5,,,2017-08-19 00:00:00,2017-08-21 23:45:35
595d98d486e668983f9598a2010f38cb,e583169435fd3724212034fc16805ee0,5,,,2017-08-19 00:00:00,2017-08-23 13:51:55
d68dc13b23876178942f5c1d6e89dcb6,4c004439e63485114caf4e97ed9befe1,5,,,2017-08-19 00:00:00,2017-08-19 21:04:31
decb6d5cc38b376800651755763751ab,eb994ff501ea0ee354f36776225f3fb5,5,,,2017-08-19 00:00:00,2017-08-21 02:41:03
7e7b97a6b35356fff6395c6f29fa5310,1057bf6391c17f9b6960dd996029e1dc,1,,"Comprei o produto no site, porém depois de uns 15 dias me informaram que o fornecedor não iria fazer a entrega. Fiquei na mão!",2017-08-20 00:00:00,2017-08-23 12:04:55
281c753d171e950f6a91dc41208766fe,ad37eddb1c31a48b3a6677488593b984,5,,Produto muito bom e chegou bem antes do prazo determinado ameii super recomendo,2017-08-22 00:00:00,2017-08-23 17:24:08
4b60ff7061cc76cf019c25c6059cb13a,c7dd54b6015ecbd1bb94612862927514,3,,,2017-08-22 00:00:00,2017-08-25 09:38:29
e0b33b0a7b476b73387d72c6976ba0e4,4b4983c2c40d67af0bd3ec2ac12e0ffe,5,,O esperado pelo valor ,2017-08-22 00:00:00,2017-08-25 15:44:29
13f1561d9be95de2727e133b6d160c2a,416b0ed65ba7a348e1041689147debd1,5,,,2017-08-23 00:00:00,2017-08-26 22:13:38
140e0edb92dc8c562d56d0a120397892,ff6373dfa00603bd092cb8f6eef3349a,4,,,2017-08-23 00:00:00,2017-08-28 19:54:30
1c0c84f0e3132c3af0a17f0aa4987879,60b3fa9424e97cd3b6b95ca799d511c6,1,,"Muito ruim a qualidade, as bordas do desenho veio com aspecto de queimado, não consigo tirar a pelicula da frente do espelho pra ver se afetou o mesmo... sem adesivo pra fixar. ",2017-08-23 00:00:00,2017-08-27 23:36:45
3b04cd9be70fef166aebd48aac0a9a64,d865bc459503b9c8a19382a7634ed5d5,4,,,2017-08-23 00:00:00,2017-09-01 17:23:47
3e8b2be7e4a928126099555a0bf3fc89,e2d21f16357e9da293db665a9d8a646e,4,,"RECEBI A ENCOMENDA ANTES DO PRAZO ESTIPULADO, PORÉM O PRODUTO É DE QUALIDADE BEM RUIM, UMA DAS ALÇAS SOLTOU NO PRIMEITO USO.",2017-08-23 00:00:00,2017-08-24 16:51:51
ce5cb137f0ed7bda7cd4c92424520889,d43f72571877365b197ee657196d8d30,3,,,2017-08-23 00:00:00,2017-08-23 23:34:05
0bb0ebf289e81ca1900db5f59687b40c,27428009109805ea69e0638806aa97ef,5,,,2017-08-24 00:00:00,2017-08-25 11:29:36
442f08ec3d2f08aca9aa77f2e9ad0ba3,c1b6e4f2ff6555773a6764c3a3286101,4,,,2017-08-24 00:00:00,2017-08-26 02:10:43
490717658bd8dcee04520a585903d37d,1b2a8a35effe3c031684be53784ac90c,5,,,2017-08-24 00:00:00,2017-08-27 22:52:22
5aa79ad047cfcc58a974d14afd6f5659,f495bbbd2a26c02d0518dec2f10251fe,4,,,2017-08-24 00:00:00,2017-08-27 13:38:51
63a9512a8a9f83781f3218db6114d9eb,c0f5eb23b8443f0945a621152bb6bd62,5,,,2017-08-24 00:00:00,2017-08-24 18:08:56
67a839f495b7eeadfa17b4c80f3ba6df,bfcf79aaae774aa4030a0d2e2046c525,5,,,2017-08-24 00:00:00,2017-08-27 22:41:00
a29ece123524c2fa3677053e7304a65d,ed75cc8989121918832e0dcd3de3b3a7,3,,,2017-08-24 00:00:00,2017-08-25 10:52:10
51043ea52b32dbfbbe75da9cea32fb80,3e7433883ed362df81977e1b24e3d6ec,4,,,2017-08-25 00:00:00,2017-08-28 01:21:18
54b2495978a0360d007438ba096fc7e4,6df5b7fa93966d4105dd318883a09a41,3,,,2017-08-25 00:00:00,2017-08-28 15:41:22
64bdd947e52a4e36625f36505e18c8eb,41d0050b0a103c674289659fdd6f602e,5,,Otimo,2017-08-25 00:00:00,2017-08-28 22:52:36
94f2d9e9c7cb8c0db450b76c02e74b3e,3b7620f0a3652abfdf6bc1b145b9117c,3,,"Fiz o pedido de dois HUB USB 10 PORTAS, no entanto só recebi um, e na fatura mostram dois e no pedido também.",2017-08-25 00:00:00,2017-08-26 18:30:06
22d7edf255c8faa44f3cb3d979ceb736,b4d02f5e2416f97c4879e0585170855e,5,,Muito bom,2017-08-26 00:00:00,2017-08-27 01:31:26
3fce31aa65e3e6a3eb82bd016407fe23,90f6194c9f26e2f8d1f955c7bf4c5f5b,4,,,2017-08-26 00:00:00,2017-08-29 13:02:51
43e676521e8936752abb5fbe62a7d9f7,2fb7dfe5fec51c8a96ee5349c1faf9c0,5,,"Produto muito bom , veio bem antes do prazo ",2017-08-26 00:00:00,2017-08-27 01:32:22
a3d4a51fae4b1fa4c8ca1170f6a6e1fe,f391902a7436d24842c938f2e5b1bc34,5,,,2017-08-26 00:00:00,2017-08-29 09:54:46
d4532058db2e77c5fdbb80de43a4ff0c,2197e55dca60ccd268157d328616d64e,4,,Dentro do prazo,2017-08-26 00:00:00,2017-08-29 23:00:10
125de3b7533dd6ea790a7ab550593c3e,2d0aa670db1b1678d2de5127f85c0729,5,,,2017-08-29 00:00:00,2017-08-30 01:58:40
7e1b534865a773eb4a2b101a743cfbbc,246c8cf4ca9e3c50e4a172a4ba462a11,5,,,2017-08-29 00:00:00,2017-08-30 01:26:56
d3d320d7a179d7e06ec86288252842db,f0a35c83ab3251347b674f0f3e0d01f1,5,,,2017-08-29 00:00:00,2017-08-30 01:06:31
e5b700f61669873ece96f9612823d834,eaf654ecfd0270019b5a997aad141e80,4,,,2017-08-29 00:00:00,2017-08-30 00:57:33
416e488af0d973567225cc53e2c6213d,4f0d4b217cab0b16c36d9bb7aa71b6f4,5,,,2017-08-30 00:00:00,2018-01-22 19:45:42
bf6bd48fdcf42e6033a0adcf04b88faa,a7a43f469c0d7bdb0a23a82db125aefa,5,,,2017-08-30 00:00:00,2017-08-31 15:18:34
c6793d47a5257b9a4341b996d772aed6,dbd1cbc05d31e4c71790b63eb1fc870f,5,,,2017-08-30 00:00:00,2017-09-01 18:33:58
c8eaf86a6ad7da8f093ab518925b24dc,1308401e91987ef9e69d495e612e7919,2,,,2017-08-30 00:00:00,2017-08-30 10:56:05
d66644b45303e4a4f3d8e44a141fbf0c,ad9ad462491a04f6673a43f6ec4a54d3,5,,Tudo perfeito.,2017-08-30 00:00:00,2017-09-02 14:17:34
0743538f6aa0cb278071c69e871a6247,1af38227c088980113da10c4e6d925cf,5,,Entrega rapida e produto show ,2017-08-31 00:00:00,2017-09-01 02:05:51
b0938b7c73a2458310287df2d95f8a58,c0ac92509aa6420f0f3d6f78748793e1,5,,,2017-08-31 00:00:00,2017-08-31 21:22:15
bfa7fa709c0d6f3f11876301252acf0b,268270567c35e07af0d2f8c8cc978410,5,,,2017-08-31 00:00:00,2017-09-01 09:46:40
25d12a3440addc3b36e4394aea67d85b,5f2a70479467ace7fca14db6d059eea1,5,,Excelente,2017-09-01 00:00:00,2017-09-04 19:57:16
2e21bb397364fa799a4a1609fd2e6e3b,9d7f2c9f33008498700ffdc3162878fb,5,,ótimo chegou bem antes do prazo .,2017-09-01 00:00:00,2017-09-04 20:46:52
33f9a7ad7e076a51be7968fcf987335f,e9435c6647559b99f3fd1fb54fb566eb,5,,Era o que eu estava esperando muito bonito e seu led é perfeito sem conta o som que é muito potente enfim perfeito,2017-09-01 00:00:00,2017-09-02 15:41:50
e1240101113cd39dc90f02b3c795cc32,30db3beab6efd31f72732fb15c2862dc,5,,Esta loja tem um ótimo compromisso. A mercadoria foi entregue com semanas de antecedência. Os produtos chegaram perfeitos e bem embalados.,2017-09-01 00:00:00,2017-09-04 03:47:02
96ff827aab8ccebc0b99964b8f79f23e,1dbdc102b987762075cb2b4684ee141a,5,,,2017-09-02 00:00:00,2017-09-03 00:26:38
e49525baa4b8556e035637812d9f4008,45d3bab2e12de78e29ba522146da7e91,5,,,2017-09-02 00:00:00,2017-09-04 20:37:39
642836d30a12da933b7331872c6494e9,fd910e1bec44f27b8680a01c7a5e377c,4,,Produto intacto! Entregue no prazo!,2017-09-03 00:00:00,2017-09-05 18:22:30
44cdd8d54598cff05fcb49081f85a6f6,724b19e5eca8ec552146bf7904b4cbeb,4,,,2017-09-05 00:00:00,2017-09-06 01:15:57
a18207ee7c5e956d63f3f7a5b25ad81e,709926b31b6288e322d926e2b93459b6,4,,,2017-09-05 00:00:00,2017-09-06 02:15:25
c44fba2f6d80cfc73054c8fa012832b1,08935d5052c6414b1960eb67796d01f5,5,,,2017-09-05 00:00:00,2017-09-08 14:06:56
